epoch,train_loss,valid_loss,accuracy,top_3,f1_score,country_f1_score,time
0,4.858340,3.184784,0.293362,0.488123,0.109720,0.097044,05:10
1,3.276131,2.286595,0.406070,0.657986,0.227051,0.235423,05:02
2,2.690874,1.869890,0.539292,0.755481,0.318738,0.415636,05:03
3,2.306203,1.829496,0.501087,0.745758,0.371609,0.384343,05:03
4,2.029805,1.497601,0.638274,0.824913,0.448448,0.484447,05:03
5,1.788806,1.625706,0.581500,0.808480,0.451233,0.421287,05:03
6,1.578494,1.429455,0.570176,0.848972,0.462300,0.436233,05:05
7,1.385859,1.488779,0.599115,0.828192,0.490670,0.471654,05:06
8,1.223548,1.311438,0.686849,0.886796,0.521832,0.535416,05:02
9,1.072251,1.574587,0.593129,0.810196,0.504296,0.487096,05:05
10,0.924869,1.616617,0.593015,0.759485,0.530030,0.522366,05:06
11,0.746712,1.342957,0.682998,0.864720,0.532564,0.503759,05:02
12,0.634580,1.467896,0.622679,0.807145,0.539943,0.512908,05:03
13,0.494373,1.394513,0.659282,0.835399,0.546943,0.523327,05:07
14,0.408602,1.320413,0.672856,0.863156,0.563486,0.548759,05:08
15,0.313005,1.385466,0.622717,0.849049,0.567292,0.565662,05:06
16,0.265607,1.316803,0.666641,0.832501,0.572694,0.580721,05:05
17,0.207104,1.399414,0.646891,0.847676,0.573639,0.539297,05:03
18,0.172938,1.496902,0.662256,0.836962,0.577818,0.559375,05:04
19,0.137398,1.450016,0.646738,0.839860,0.586524,0.582463,05:03
20,0.119803,1.509274,0.648111,0.852976,0.576004,0.552331,05:02
21,0.100740,1.441814,0.637282,0.852251,0.580562,0.556783,05:07
22,0.087821,1.499245,0.620963,0.830976,0.568892,0.551033,05:00
23,0.075910,1.534510,0.625005,0.819499,0.575071,0.548281,05:08
24,0.067052,1.540040,0.629123,0.797537,0.579346,0.555770,05:01
25,0.059461,1.525334,0.622946,0.795287,0.580183,0.565941,05:06
26,0.052969,1.560256,0.626530,0.796965,0.589302,0.569318,05:03
27,0.047903,1.500774,0.642963,0.808289,0.587063,0.573320,05:06
28,0.045660,1.515291,0.629695,0.839974,0.588428,0.566549,05:05
29,0.041545,1.551133,0.630610,0.802608,0.594207,0.579810,05:03
